t,var,len_analytical_edge_states,Wtotal,figure_id,left_edge_indicator,right_edge_indicator
-1.4240506329113924,0.740506329113924,0,0,226,-0.008327199042568702,0.02878767529699372
-1.4240506329113924,0.7518987341772152,0,0,227,-0.007232496428844904,0.02681365443729612
-1.4240506329113924,0.7632911392405063,0,0,228,0.000132537865152778,0.025090069256255478
-1.4240506329113924,0.7746835443037975,0,0,229,6.883198497627947e-06,0.023400555377058846
-1.4240506329113924,0.7860759493670886,0,0,230,4.934660685543065e-06,0.02175403595739989
-1.4240506329113924,0.7974683544303798,0,0,231,3.620188111844771e-05,0.020206714718628078
-1.4240506329113924,0.8088607594936709,0,0,232,6.252677602681074e-06,0.018622979864277064
-1.4240506329113924,0.8202531645569621,0,0,233,1.4909742527594092e-05,0.017110154348318918
-1.4240506329113924,0.8316455696202532,0,0,234,2.6514413819822285e-05,0.01556632418976404
-1.4240506329113924,0.8430379746835444,0,0,235,2.0788486598544845e-05,0.014054812768383142
-1.4240506329113924,0.8544303797468354,0,0,236,1.0203310360136956e-05,0.012525547739094395
-1.4240506329113924,0.8658227848101265,0,0,237,7.88662657492755e-07,0.011052565504735662
-1.4240506329113924,0.8772151898734177,0,0,238,7.077933211753561e-06,0.009612689093767036
-1.4240506329113924,0.8886075949367088,0,0,239,2.8244581427264513e-06,0.00823854411861847
-1.4240506329113924,0.9,0,0,240,8.765213144710358e-05,0.006953807941397497
-1.3860759493670887,0.0,1,1,241,-1.0508420333606237,0.1028687082720936
-1.3860759493670887,0.01139240506329114,1,1,242,-1.0215061059813475,0.09714100396445455
-1.3860759493670887,0.02278481012658228,1,1,243,-0.9909398319642257,0.09354405375329627
-1.3860759493670887,0.03417721518987342,1,1,244,-0.9591560751453361,0.09003457000541126
-1.3860759493670887,0.04556962025316456,1,1,245,-0.9261826072026126,0.08608972945711885
-1.3860759493670887,0.056962025316455694,1,1,246,-0.8920619477703168,0.08191716032882568
-1.3860759493670887,0.06835443037974684,1,1,247,-0.8568503364204898,0.07767111098614289
-1.3860759493670887,0.07974683544303797,1,1,248,-0.8206158966496327,0.07382019387800265
-1.3860759493670887,0.09113924050632911,1,1,249,-0.7834361646849872,0.07074895797623049
-1.3860759493670887,0.10253164556962026,1,1,250,-0.7453952406376424,0.06734752128316035
-1.3860759493670887,0.11392405063291139,1,1,251,-0.7065808574994474,0.06373334858987952
-1.3860759493670887,0.12531645569620253,1,1,252,-0.6670816496388994,0.06000172837141702
-1.3860759493670887,0.13670886075949368,1,1,253,-0.6269848460541265,0.06414695751058049
-1.3860759493670887,0.14810126582278482,1,1,254,-0.5863745331577285,0.05712952048206873
-1.3860759493670887,0.15949367088607594,1,1,255,-0.5453305463887517,0.04967498726250059
-1.3860759493670887,0.17088607594936708,1,1,256,-0.5039279694459962,0.04637583117678046
-1.3860759493670887,0.18227848101265823,1,1,257,-0.4622371419485207,0.04490967047211606
-1.3860759493670887,0.19367088607594937,1,1,258,-0.4203240472478105,0.043034772078172336
-1.3860759493670887,0.20506329113924052,1,1,259,-0.3782514290287621,0.04102526624433911
-1.3860759493670887,0.21645569620253163,1,1,260,-0.33608370483694777,0.04037430116201015
-1.3860759493670887,0.22784810126582278,1,1,261,-0.2939048158560833,0.0436363485565513
-1.3860759493670887,0.23924050632911392,1,1,262,-0.2518450158420142,0.043552644255589676
-1.3860759493670887,0.25063291139240507,1,1,263,-0.20998336579552412,0.03577694876301213
-1.3860759493670887,0.2620253164556962,1,1,264,-0.1677642602636528,0.03463917095548399
-1.3860759493670887,0.27341772151898736,1,1,265,-0.12273799834450234,0.0324897172122342
-1.3860759493670887,0.2848101265822785,1,1,266,-0.06790453701071579,0.03141473977633623
-1.3860759493670887,0.29620253164556964,1,1,267,-0.04052911907009932,0.034409804022372835
-1.3860759493670887,0.30759493670886073,1,0,268,-0.03940128223738302,0.035797295267853066
-1.3860759493670887,0.3189873417721519,0,0,269,-0.036484695822278174,0.026961395011320256
-1.3860759493670887,0.330379746835443,0,0,270,-0.03263711991726427,0.017877495138194883
-1.3860759493670887,0.34177215189873417,0,0,271,-0.03228761494818717,0.0224793830120646
-1.3860759493670887,0.3531645569620253,0,0,272,-0.034723453259632026,0.030547667182722657
-1.3860759493670887,0.36455696202531646,0,0,273,-0.03699540634379151,0.03585654484743128
-1.3860759493670887,0.3759493670886076,0,0,274,-0.03815189197950404,0.04497540756440954
